File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
e17d4317-d0e7-4d4a-ace1-0374b045261d	e6cbc9a5-b8a2-485f-abc5-e66767520680.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	04OV017	eb3f3494-7057-4afe-b212-e6e9a3	Primary Tumor
903561ee-150f-42c3-9024-4fdac2006e01	c23e6647-2a28-43ea-8c13-dc4485bbf59e.rna_seq.star_gene_counts.tsv.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	11OV002	665f4f0f-130c-4b09-9762-cd0696	Primary Tumor
8e7293ec-f741-475a-9378-1914914b0636	141a24e1-ee83-44dc-993c-f9f970ef8b8b.rna_seq.star_gene_counts.tsv.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	01OV002	467256db-a312-4346-9ac0-e49e44	Primary Tumor
3f51d017-1c64-489f-bd3e-baac34819e35	41060841-8b20-48b9-9bfc-fa669d36d635.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	01OV013	95c2a5bf-a27b-4c83-8791-160e03	Primary Tumor
1143b95f-17d1-4648-8b0d-5cd8dd27d10b	298026a5-291e-4376-bb5b-e1f063843235.htseq_counts.txt.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	02OV005	1772e913-f62e-446a-8cf3-720348	Primary Tumor
036dbeb6-736e-4315-9264-68289f7c3c3a	f72d0be0-de49-402e-8c92-4968ae079973.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	17OV013	05387aad-2a1f-42c2-8d6f-950598	Primary Tumor
cffc6970-2c9e-4190-b04d-865474c3e9b0	84156df8-23f4-41e0-b305-e4812fded4da.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	17OV029	74a45e5a-a35a-4c60-a4b4-f3f5ea	Primary Tumor
c4d1cfec-9bbd-423e-96f8-1e9453ba56a7	90e896dd-f619-4a9f-b386-d060c02bb876.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	11OV002	665f4f0f-130c-4b09-9762-cd0696	Primary Tumor
e80462fb-a86d-448b-ab5a-09f0a4e2e47a	bec22c57-3929-4fd0-8cf8-314cf4666719.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	02OV022	27f3ca2d-a86f-479d-8e7e-5307c7	Primary Tumor
84187a73-67a9-4fc3-b58d-23a036c0498c	87d61262-1e1b-475a-8629-68f8d0501516.rna_seq.star_gene_counts.tsv.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	17OV040	f4034d75-d533-47c2-8453-068e37	Primary Tumor
4dec595e-82fe-49ab-a318-e72ae78d3b28	5a8d910c-004f-4368-ad4d-0e8deec45384.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1861	TCGA-30-1861-01A	Primary Tumor
af511f8c-d5bf-4dcf-a388-b070ff91774e	73bc4ef3-2d63-4829-a28e-f400abf4290a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-2414	TCGA-29-2414-02A	Recurrent Tumor
238992db-6a59-4110-aebe-e8083109554a	9d80d1a6-3a9c-42ca-8139-c88659088638.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2088	TCGA-61-2088-01A	Primary Tumor
46eddfa6-3b2c-4890-9afb-9f7f7c3d2bac	fb4b490a-de40-4f75-919d-4fb180647eca.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2396	TCGA-25-2396-01A	Primary Tumor
9a66051f-00a6-4c56-b23a-399e578ce620	528fc2fd-fded-426d-a62c-af4ba50e9645.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1668	TCGA-09-1668-01B	Primary Tumor
7dfc5429-a50c-43ec-b7db-14b9bcd0aacf	db2f54d8-82cb-48b2-a3d4-1fb7daa8e75c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1785	TCGA-29-1785-01A	Primary Tumor
0c21604d-54bb-4b15-bcfa-a1e20d1e2156	59633988-fe8b-4f38-a6ef-06910fef0846.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1892	TCGA-30-1892-01A	Primary Tumor
fd63ef7d-66f2-4eb8-8b5f-518bca900350	f00793a7-8ba8-4486-95d1-3ea0beae2508.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-0366	TCGA-09-0366-01A	Primary Tumor
2688f595-3f37-42b9-8b43-d48e227146fd	5817ee66-fd3b-413a-a479-9a89a5a28a99.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1409	TCGA-13-1409-01A	Primary Tumor
4342050d-43d1-4943-835a-450036ae644c	92a8c68d-23ec-467f-84c0-4876b71359f8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-VG-A8LO	TCGA-VG-A8LO-01A	Primary Tumor
802f4a17-3cf1-4b3a-b498-9b95dbb0b62a	5a8d910c-004f-4368-ad4d-0e8deec45384.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1861	TCGA-30-1861-01A	Primary Tumor
7386e1ca-deec-48de-8d64-b6be72f6f3ae	4e618fff-4f1a-403f-bfb7-3a613758383c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0762	TCGA-13-0762-01A	Primary Tumor
8e40d064-2527-452f-8559-514bf5620501	3fe6e5df-486e-4887-b79a-89a1591f4a29.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1434	TCGA-24-1434-01A	Primary Tumor
c7b0bcea-3698-4b1a-b1c5-7ca1f4a8c9aa	bea1858a-5de7-48ee-9fc3-f9abdd4b0ded.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1489	TCGA-13-1489-02A	Recurrent Tumor
24a225e1-ff9d-436e-aa7c-e3654ccc8040	3ef6bcf6-93a8-4c7c-b2c1-9c48fba76b32.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1109	TCGA-23-1109-01A	Primary Tumor
3f5c6b35-9bae-4702-9801-dbce18140dfa	b2ccd224-e50e-4dac-898f-83bda68866e8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-20-1686	TCGA-20-1686-01A	Primary Tumor
75551f95-070b-4a63-b45e-f906f612b8fb	9d904376-a13a-4827-a3f5-3772f579e5dd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1843	TCGA-24-1843-01A	Primary Tumor
d861c6c3-4a79-472b-a950-b9440367a66a	cc7bfa3f-7301-44d4-b29a-35905c59eae6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0908	TCGA-13-0908-01B	Primary Tumor
a081c39e-7e0f-4a72-8605-cc59d8be747c	a65ae799-abca-4512-a65f-04f775818ab2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1329	TCGA-25-1329-01A	Primary Tumor
1c099182-703f-4aaf-b1d6-0f9be5094b9a	fea3c4d0-7b9f-4279-989e-535aaefbdfeb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-10-0927	TCGA-10-0927-01A	Primary Tumor
471cc520-c3ac-4d5e-ad90-14e98c779f7c	af11caa0-a20b-4c17-8207-0a1142edd9a9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1914	TCGA-61-1914-01A	Primary Tumor
a0765b46-5fbb-49d0-b8aa-682486927d0f	5a928267-356d-47e9-b8b2-f477eaa261fa.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2102	TCGA-61-2102-01A	Primary Tumor
14e66fbb-a92a-459e-bbff-e7909c519d28	e8b90f89-c047-404e-9e04-5589ff43495a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1428	TCGA-24-1428-01A	Primary Tumor
21d91879-5ba6-4f0b-80e1-194d65c9791c	9d80d1a6-3a9c-42ca-8139-c88659088638.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2088	TCGA-61-2088-01A	Primary Tumor
cc5bd366-261d-4c6d-9fb3-5b619a3fb984	87ccd166-7fbd-498c-b03f-d4c369ff30ef.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2267	TCGA-24-2267-01A	Primary Tumor
a94a3cbf-6c91-45cb-87c0-7d3806640e85	8ed16638-71b1-47bf-9fbf-1e9efee46e07.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-31-1946	TCGA-31-1946-01A	Primary Tumor
057d832a-c0c7-4335-80ee-4e9b626abc29	e0b32572-2ff9-4929-9917-83624e63aa2a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1357	TCGA-04-1357-01A	Primary Tumor
b267d1fa-3376-4fb8-bfcb-2dae416af6cc	353ff7d9-113b-4802-8cc4-635cd44b8706.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0913	TCGA-13-0913-02A	Recurrent Tumor
8a94ff47-144a-4a1a-8346-60fa0517d0f3	9f8c8f79-2581-48fb-90bb-5d3e898689d6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1560	TCGA-24-1560-01A	Primary Tumor
6317f5f6-ade0-4999-b7a8-9140650a916d	45197059-d0fc-49bb-819b-bd7621427236.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-59-2351	TCGA-59-2351-01A	Primary Tumor
9b758f1a-94c2-41e1-b9be-e78b60ad4ea8	511ebfdb-5384-4dac-9ea3-8916b541a7e9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1768	TCGA-29-1768-01A	Primary Tumor
982202b5-2000-4dcf-b4e3-9b6be43fa50f	b5381bca-ac72-41f2-840a-f7f23382fdd3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1693	TCGA-29-1693-01A	Primary Tumor
cff3c50e-a10c-428f-b7c1-01b2b78a4e26	ff2264ee-19ac-4f74-b3fe-eaca826ea493.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1519	TCGA-04-1519-01A	Primary Tumor
47528369-4428-4cab-9714-c894750e4804	590b183e-6bd5-4e23-b41c-7301575c4aa6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1506	TCGA-13-1506-01A	Primary Tumor
b81aa496-dcc1-4725-9ea2-33477c2afb23	4fc22ec0-632d-4491-9d3e-99878010a689.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1655	TCGA-04-1655-01A	Primary Tumor
27d54f14-5e0e-43a9-91b4-4ef94310715a	d7191f19-150b-4175-83a7-21052fefc488.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1118	TCGA-23-1118-01A	Primary Tumor
67c2a0fb-3bfe-4974-9a68-50e290c9305b	5ee01776-d2f8-433e-8dca-761151099491.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1565	TCGA-24-1565-01A	Primary Tumor
e8550e57-639a-43e1-b1a3-7f137ded2c6c	a1ca5d5d-d468-476a-99be-0d6ea90f6533.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-59-2354	TCGA-59-2354-01A	Primary Tumor
5bbe8536-d871-4bef-918e-d40027086b2b	bde7dae9-5985-4195-b22b-cc0babb99c75.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1666	TCGA-09-1666-01A	Primary Tumor
0fc8e757-5da1-4354-bc33-54fd4a15786e	211b9b7e-5a5b-4da7-b75c-4a0a738cdaed.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0886	TCGA-13-0886-01A	Primary Tumor
b59a912e-e99d-470f-88be-0ad871f4e020	bb94288a-d4c4-4811-bcd5-7306891779fd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1111	TCGA-23-1111-01A	Primary Tumor
151ac13e-1e9f-40c0-97cd-5afb46a5bd3a	297978f4-9907-482f-89db-3a0a2a0f19a8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1550	TCGA-24-1550-01A	Primary Tumor
4580703f-a98b-429c-b29e-c81fb9c86b4f	0d11c451-2dfa-40ed-93fc-261d94f299f3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1763	TCGA-29-1763-01A	Primary Tumor
55c6b39a-75aa-4d09-b7d1-600f6a8437c5	b1808878-10a4-4024-9359-70d7ef17a439.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2026	TCGA-24-2026-01A	Primary Tumor
1a7f28da-b214-4d7f-b81c-ac8753034eda	7f0f3d94-1376-470a-a959-cd56039ae10a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0797	TCGA-13-0797-01A	Primary Tumor
87468f4f-133d-47c2-bd80-ffe43114d5c0	7fb4f0f7-027f-4cf8-b8bc-43ca398c46e8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2261	TCGA-24-2261-01A	Primary Tumor
46fa99bf-0939-4500-bbab-d399573464d5	5a928267-356d-47e9-b8b2-f477eaa261fa.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2102	TCGA-61-2102-01A	Primary Tumor
170656e7-ffa4-4ca3-83af-91df26f56824	ab9f8d1d-d981-4139-8191-ad8db91c187f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-OY-A56Q	TCGA-OY-A56Q-01A	Primary Tumor
048627c9-33d6-446b-b9a0-f254d2d5d48a	b2ccd224-e50e-4dac-898f-83bda68866e8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-20-1686	TCGA-20-1686-01A	Primary Tumor
e4612880-8f60-4745-9bf3-8cbaac336121	7c4769c1-1907-47ea-98f7-26cd438d022e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1116	TCGA-23-1116-01A	Primary Tumor
823c203b-9688-48b4-bfde-ef63642f5437	24a828c5-596e-4a8a-ae44-9787841c6978.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2009	TCGA-61-2009-01A	Primary Tumor
42eb61ce-cf22-411d-861c-9245948cc474	7d1a066f-8791-45ff-98e5-f4eb3d1e1d8d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1431	TCGA-24-1431-01A	Primary Tumor
019a78d2-7d88-4635-8b79-06539962b8b2	8bb54b5a-d23c-46a2-839e-32355236477b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-31-1959	TCGA-31-1959-01A	Primary Tumor
5bbc766c-877e-4112-bb80-ff6f2aaeb389	b9aa8d09-5536-4b37-8259-8018bfa6d886.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1924	TCGA-24-1924-01A	Primary Tumor
b97bfb53-8809-45f7-8f4f-09c1362311ba	e6993299-9429-4689-acb9-1fff67ce6642.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1866	TCGA-30-1866-01A	Primary Tumor
e910b676-46c8-4a6f-b35e-6397372aeab2	8eb0f5ac-1196-4cc5-b25b-f9e76301772e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1847	TCGA-24-1847-01A	Primary Tumor
ec002c5e-6b5f-4918-9dba-fe4e1ff06a8e	5817ee66-fd3b-413a-a479-9a89a5a28a99.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1409	TCGA-13-1409-01A	Primary Tumor
f064b14f-7b5f-435f-b173-eefd1cc0ba3b	60da3a1a-65ee-48fa-a08f-88b6d52a18c2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1322	TCGA-25-1322-01A	Primary Tumor
80751a84-3bfb-420a-9caf-042442b6da59	4e1c9b43-bfd3-4242-9d55-66ad4b66d84f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1842	TCGA-24-1842-01A	Primary Tumor
f6c8cc7c-1730-48e2-a2a7-4f6ef0e80938	aa77a3af-80ce-44d2-b227-faec0f734468.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1361	TCGA-04-1361-01A	Primary Tumor
c373c2ce-3f2b-40e8-b47c-a851deac7110	9d80d1a6-3a9c-42ca-8139-c88659088638.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2088	TCGA-61-2088-01A	Primary Tumor
d1eac399-b52d-4bf3-a70b-08070987f1d3	b1d5c444-da0d-4360-bd45-31c94217adfc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1319	TCGA-25-1319-01A	Primary Tumor
96dcad2e-bc49-49fa-844c-50041ce8728a	c29d7649-364a-4fe5-9dd2-9f8937a565e4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1410	TCGA-13-1410-01A	Primary Tumor
3d49df57-8228-4934-925e-191cf7ce6f53	111d4d64-e1cc-404d-8fa9-ca0a545041cb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-2044	TCGA-09-2044-01B	Primary Tumor
bee392cd-b1b3-4dca-889e-5cc6e2564fd7	cf3d8158-3e8d-47ba-8569-e976c8e8e1a6.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0897	TCGA-13-0897-01A	Primary Tumor
e47fcf06-ebb9-4406-8a9d-53da70ffb467	4e1c9b43-bfd3-4242-9d55-66ad4b66d84f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1842	TCGA-24-1842-01A	Primary Tumor
a226ccd8-0fff-4a0b-9212-773166460db3	bd727430-2539-4897-a754-2c8d8de59f9e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1558	TCGA-24-1558-01A	Primary Tumor
451c9c6d-f062-4ca2-8459-efed929bd305	9c6f2d76-7701-434e-a876-c04ab14cccea.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1628	TCGA-25-1628-01A	Primary Tumor
590719ae-f98f-4dc7-bfb9-5c63befcfaf0	5112a69c-c9ec-4c72-b93d-31f110d74eb1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1323	TCGA-25-1323-01A	Primary Tumor
f54a4cd6-4501-4285-89e4-9dc7c4ddc803	bde7dae9-5985-4195-b22b-cc0babb99c75.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1666	TCGA-09-1666-01A	Primary Tumor
60b84e45-170c-47a3-a4e1-e8a301179f31	ee8019df-d2d2-4a32-9ef4-6da186fa2866.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	11OV009	51c1c79e-5a8e-4b0a-bf92-1c0cab	Primary Tumor
7da59b4f-0591-4270-bd25-8996ee6a3b9e	89b3ad60-1585-4f4f-9b33-903774d151cc.rna_seq.star_gene_counts.tsv.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	01OV045	62f5840e-6cd7-4200-b651-645e53	Primary Tumor
6a5e2040-d385-4f41-8370-1449e772a3e0	01a7573b-1ced-444d-9cb8-44212a30f878.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	26OV010	c17b0ff9-9057-4848-a0cc-abb25f	Primary Tumor
13e1ddd3-8a32-430c-997d-8b9ac7584447	30cff944-ebc0-425e-8cd2-e509ff218471.htseq_counts.txt.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	01OV017	1a10c200-3895-4648-b951-94f99f	Primary Tumor
39dd9a9e-4fef-42f1-8be6-3a3fe4be9c3e	8ca881ca-da4d-43f3-9d6d-1ec5289927b8.htseq_counts.txt.gz	Transcriptome Profiling	Gene Expression Quantification	CPTAC-2	17OV002	627e6e36-3dca-4ee5-9755-6f3510	Primary Tumor
2022fda5-3d7c-45c5-a5e6-3519073219e5	72bb9902-d411-494f-98ca-0e273967b96a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1435	TCGA-24-1435-01A	Primary Tumor
caea3c09-97db-43a0-b125-02232eb3af8a	b2ccd224-e50e-4dac-898f-83bda68866e8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-20-1686	TCGA-20-1686-01A	Primary Tumor
f16e2fe9-6403-44c1-88fb-f8f65f137189	94823ae2-8fb8-4be7-b2ca-88dff791b29b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0883	TCGA-13-0883-01A	Primary Tumor
0fe70a8a-da0e-443e-a430-718c304b2541	7c4769c1-1907-47ea-98f7-26cd438d022e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1116	TCGA-23-1116-01A	Primary Tumor
311ec972-11c4-407c-bcda-9c27c9e287f3	a528840a-20b9-40ed-acfa-46b8b52ffef6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1315	TCGA-25-1315-01A	Primary Tumor
53a52c4a-9d17-417d-bcd6-cc90501523d1	0d11c451-2dfa-40ed-93fc-261d94f299f3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1763	TCGA-29-1763-01A	Primary Tumor
b7beb6f1-f5e3-423f-91cc-02afcf10178b	d0e4aa5d-e918-4156-99ba-14b14a2a9975.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1464	TCGA-24-1464-01A	Primary Tumor
225d939f-fe81-4075-930f-5265dd75ef85	320a6126-c3fc-483f-b79d-b15700a51997.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-36-1581	TCGA-36-1581-01A	Primary Tumor
86eb67c8-c363-4dae-aab0-30ca40ce34dc	f562a9d0-39fb-4062-b535-87a96ad3212a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1488	TCGA-13-1488-01A	Primary Tumor
0fb22258-2ec9-4fb8-a56a-88567d7f4334	d3d0227f-bf96-43be-aee0-d11518748e11.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-36-1569	TCGA-36-1569-01A	Primary Tumor
0028be64-7962-4646-ad96-f41fabc27ec4	ade137ec-8b83-48d0-9162-4a2f52db5b0f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2038	TCGA-24-2038-01A	Primary Tumor
6c459404-8496-4184-a16e-7cf9dad929bc	effcab37-0ee4-422d-9d51-5cdbb78d2db9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2254	TCGA-24-2254-01A	Primary Tumor
2ebd11b6-f9ed-4735-b1c1-04af99d8dc40	9bca614a-922a-4bef-8a96-c2b71dcaf17f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1667	TCGA-09-1667-01C	Primary Tumor
6fd7d5c0-54d3-430f-8371-5a8ad9a17340	6b9a94e7-144b-4a17-97ed-75f7cd311baa.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1711	TCGA-29-1711-01A	Primary Tumor
49f0b5ee-47cc-43dc-8b16-7db85995300e	0fc26774-1494-4578-97df-7b4fee07483b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1492	TCGA-13-1492-01A	Primary Tumor
cdc4569e-2730-4c13-8afa-a5fd910fc615	0315439e-694c-4b14-a27c-29dfa117c764.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0885	TCGA-13-0885-01A	Primary Tumor
110a3774-e653-4d30-9292-4bc75dd018e9	4fc22ec0-632d-4491-9d3e-99878010a689.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1655	TCGA-04-1655-01A	Primary Tumor
236f5a99-df45-4747-8c7f-f5aa49ce2a85	c62a3590-7d1d-4a46-b021-279e7a36b77e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0720	TCGA-13-0720-01A	Primary Tumor
3b82236e-b055-4d10-acb4-b5a5992a1261	6aa7225b-3d10-4b19-a472-0adeb21c26cf.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1770	TCGA-29-1770-01A	Primary Tumor
10fe9551-41bd-4c35-982a-e0162afd1497	6e6ab126-1ab3-428c-b780-a1a98c475154.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1113	TCGA-23-1113-01A	Primary Tumor
1bdade77-a7d6-452e-a89a-fa24bc540a24	b00351d7-1785-4157-9955-aadc2f195181.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2036	TCGA-24-2036-01A	Primary Tumor
ad717509-1256-428c-9b2d-222910a584cd	d7be2882-fa19-4a0f-937e-286066dd0642.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1408	TCGA-13-1408-01A	Primary Tumor
30a9898b-b450-43f3-a8f2-6731f19c0ea8	e5c1e1c2-d80c-47a1-9f18-8125b186b1cd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1907	TCGA-61-1907-01A	Primary Tumor
0307a356-1e48-4e33-9649-1345339bbe4f	9c6f2d76-7701-434e-a876-c04ab14cccea.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1628	TCGA-25-1628-01A	Primary Tumor
